,timestamp,trip_id,start_date,stop,arrive,depart,line,tref,long_id,hold,late
8036,1404434651,124450_6..N01R,20140703,640N,0,1404434670,6,1404360000.0,124450_6..N01R::1404360000.0,True,False
8049,1404434651,120500_6..N01R,20140703,629N,1404434622,1404434622,6,1404360000.0,120500_6..N01R::1404360000.0,False,True
8050,1404434651,122150_6..N03R,20140703,631N,1404434573,1404434573,6,1404360000.0,122150_6..N03R::1404360000.0,False,True
8229,1404434681,122950_6..N01R,20140703,633N,1404434679,1404434679,6,1404360000.0,122950_6..N01R::1404360000.0,False,True
8232,1404434681,123950_6..N01R,20140703,636N,1404434676,1404434676,6,1404360000.0,123950_6..N01R::1404360000.0,False,True
8409,1404434711,120450_6..N,20140703,617N,1404434684,1404434684,6,1404360000.0,120450_6..N::1404360000.0,False,True
8444,1404434711,124400_6..N02R,20140703,608N,0,1404434640,6,1404360000.0,124400_6..N02R::1404360000.0,True,True
8609,1404434741,118450_6..N01R,20140703,602N,1404434718,1404434718,6,1404360000.0,118450_6..N01R::1404360000.0,False,True
8611,1404434741,118950_6..N02R,20140703,601N,1404434680,1404434680,6,1404360000.0,118950_6..N02R::1404360000.0,False,True
8614,1404434741,119950_6..N02R,20140703,607N,1404434758,1404434758,6,1404360000.0,119950_6..N02R::1404360000.0,False,False
8621,1404434741,122950_6..N01R,20140703,632N,1404434751,1404434751,6,1404360000.0,122950_6..N01R::1404360000.0,False,False
8625,1404434741,124450_6..N01R,20140703,639N,1404434753,1404434753,6,1404360000.0,124450_6..N01R::1404360000.0,False,False
8638,1404434741,120500_6..N01R,20140703,628N,1404434748,1404434748,6,1404360000.0,120500_6..N01R::1404360000.0,False,False
8639,1404434741,122150_6..N03R,20140703,630N,1404434751,1404434751,6,1404360000.0,122150_6..N03R::1404360000.0,False,False
8799,1404434801,120450_6..N,20140703,616N,1404434811,1404434811,6,1404360000.0,120450_6..N::1404360000.0,False,False
8800,1404434801,120950_6..N,20140703,621N,1404434764,1404434764,6,1404360000.0,120950_6..N::1404360000.0,False,True
8811,1404434801,122450_6..N01R,20140703,631N,1404434743,1404434743,6,1404360000.0,122450_6..N01R::1404360000.0,False,True
8993,1404434831,121950_6..N02R,20140703,628N,1404434646,1404434646,6,1404360000.0,121950_6..N02R::1404360000.0,False,True
8998,1404434831,119950_6..N02R,20140703,606N,1404434830,1404434830,6,1404360000.0,119950_6..N02R::1404360000.0,False,True
9007,1404434831,123950_6..N01R,20140703,635N,1404434766,1404434766,6,1404360000.0,123950_6..N01R::1404360000.0,False,True
9197,1404434861,124450_6..N01R,20140703,638N,1404434853,1404434853,6,1404360000.0,124450_6..N01R::1404360000.0,False,True
9211,1404434861,122150_6..N03R,20140703,629N,1404434848,1404434848,6,1404360000.0,122150_6..N03R::1404360000.0,False,True
9212,1404434861,124400_6..N02R,20140703,607N,1404434859,1404434859,6,1404360000.0,124400_6..N02R::1404360000.0,False,True
9366,1404434891,120450_6..N,20140703,615N,1404434887,1404434887,6,1404360000.0,120450_6..N::1404360000.0,False,True
9378,1404434891,122450_6..N01R,20140703,630N,1404434888,1404434888,6,1404360000.0,122450_6..N01R::1404360000.0,False,True
9397,1404434891,120500_6..N01R,20140703,627N,1404434853,1404434853,6,1404360000.0,120500_6..N01R::1404360000.0,False,True
9564,1404434921,119950_6..N02R,20140703,604N,1404434907,1404434907,6,1404360000.0,119950_6..N02R::1404360000.0,False,True
9570,1404434921,122950_6..N01R,20140703,631N,1404434889,1404434889,6,1404360000.0,122950_6..N01R::1404360000.0,False,True
9573,1404434921,123950_6..N01R,20140703,634N,1404434911,1404434911,6,1404360000.0,123950_6..N01R::1404360000.0,False,True
9751,1404434951,120950_6..N,20140703,619N,1404434945,1404434945,6,1404360000.0,120950_6..N::1404360000.0,False,True
9766,1404434951,124450_6..N01R,20140703,637N,1404434928,1404434928,6,1404360000.0,124450_6..N01R::1404360000.0,False,True
9781,1404434951,122150_6..N03R,20140703,628N,1404434941,1404434941,6,1404360000.0,122150_6..N03R::1404360000.0,False,True
9782,1404434951,124400_6..N02R,20140703,606N,1404434940,1404434940,6,1404360000.0,124400_6..N02R::1404360000.0,False,True
10133,1404434981,120450_6..N,20140703,614N,1404434981,1404434981,6,1404360000.0,120450_6..N::1404360000.0,False,False
10149,1404434981,123950_6..N01R,20140703,633N,1404434981,1404434981,6,1404360000.0,123950_6..N01R::1404360000.0,False,False
10152,1404434981,124950_6..N01R,20140703,640N,0,1404434970,6,1404360000.0,124950_6..N01R::1404360000.0,True,True
10332,1404435011,119950_6..N02R,20140703,603N,1404434997,1404434997,6,1404360000.0,119950_6..N02R::1404360000.0,False,True
10336,1404435011,122450_6..N01R,20140703,629N,1404434983,1404434983,6,1404360000.0,122450_6..N01R::1404360000.0,False,True
10338,1404435011,122950_6..N01R,20140703,630N,1404435047,1404435047,6,1404360000.0,122950_6..N01R::1404360000.0,False,False
10341,1404435011,123950_6..N01R,20140703,632N,1404435056,1404435056,6,1404360000.0,123950_6..N01R::1404360000.0,False,False
10342,1404435011,124450_6..N01R,20140703,636N,1404435025,1404435025,6,1404360000.0,124450_6..N01R::1404360000.0,False,False
10356,1404435011,120500_6..N01R,20140703,626N,1404434979,1404434979,6,1404360000.0,120500_6..N01R::1404360000.0,False,True
10357,1404435011,122150_6..N03R,20140703,627N,1404435031,1404435031,6,1404360000.0,122150_6..N03R::1404360000.0,False,False
10358,1404435011,124400_6..N02R,20140703,604N,1404435023,1404435023,6,1404360000.0,124400_6..N02R::1404360000.0,False,False
10523,1404435071,122450_6..N01R,20140703,628N,1404435081,1404435081,6,1404360000.0,122450_6..N01R::1404360000.0,False,False
10699,1404435101,120450_6..N,20140703,613N,1404435085,1404435085,6,1404360000.0,120450_6..N::1404360000.0,False,True
10716,1404435101,124950_6..N01R,20140703,639N,1404435077,1404435077,6,1404360000.0,124950_6..N01R::1404360000.0,False,True
10893,1404435131,122950_6..N01R,20140703,629N,1404435130,1404435130,6,1404360000.0,122950_6..N01R::1404360000.0,False,True
10897,1404435131,124450_6..N01R,20140703,635N,1404435110,1404435110,6,1404360000.0,124450_6..N01R::1404360000.0,False,True
10913,1404435131,124400_6..N02R,20140703,603N,1404435123,1404435123,6,1404360000.0,124400_6..N02R::1404360000.0,False,True
11073,1404435161,122450_6..N01R,20140703,627N,1404435169,1404435169,6,1404360000.0,122450_6..N01R::1404360000.0,False,False
11093,1404435161,120500_6..N01R,20140703,625N,1404435137,1404435137,6,1404360000.0,120500_6..N01R::1404360000.0,False,True
11094,1404435161,122150_6..N03R,20140703,626N,1404435153,1404435153,6,1404360000.0,122150_6..N03R::1404360000.0,False,True
11246,1404435191,120450_6..N,20140703,612N,1404435191,1404435191,6,1404360000.0,120450_6..N::1404360000.0,False,False
11260,1404435191,123950_6..N01R,20140703,631N,1404435165,1404435165,6,1404360000.0,123950_6..N01R::1404360000.0,False,True
11263,1404435191,124950_6..N01R,20140703,638N,1404435170,1404435170,6,1404360000.0,124950_6..N01R::1404360000.0,False,True
11446,1404435221,122950_6..N01R,20140703,628N,1404435223,1404435223,6,1404360000.0,122950_6..N01R::1404360000.0,False,False
11450,1404435221,124450_6..N01R,20140703,634N,1404435233,1404435233,6,1404360000.0,124450_6..N01R::1404360000.0,False,False
11643,1404435251,124950_6..N01R,20140703,637N,1404435247,1404435247,6,1404360000.0,124950_6..N01R::1404360000.0,False,True
11645,1404435251,125450_6..N01R,20140703,640N,0,1404435270,6,1404360000.0,125450_6..N01R::1404360000.0,True,False
11657,1404435251,120500_6..N01R,20140703,624N,1404435246,1404435246,6,1404360000.0,120500_6..N01R::1404360000.0,False,True
11818,1404435281,121950_6..N02R,20140703,625N,1404434909,1404434909,6,1404360000.0,121950_6..N02R::1404360000.0,False,True
11825,1404435281,122450_6..N01R,20140703,626N,1404435277,1404435277,6,1404360000.0,122450_6..N01R::1404360000.0,False,True
11848,1404435281,122150_6..N03R,20140703,625N,1404435266,1404435266,6,1404360000.0,122150_6..N03R::1404360000.0,False,True
12004,1404435311,120450_6..N,20140703,611N,1404435287,1404435287,6,1404360000.0,120450_6..N::1404360000.0,False,True
12015,1404435311,122950_6..N01R,20140703,627N,1404435304,1404435304,6,1404360000.0,122950_6..N01R::1404360000.0,False,True
12019,1404435311,124450_6..N01R,20140703,633N,1404435299,1404435299,6,1404360000.0,124450_6..N01R::1404360000.0,False,True
12379,1404435341,120450_6..N,20140703,610N,1404435365,1404435365,6,1404360000.0,120450_6..N::1404360000.0,False,False
12384,1404435341,119950_6..N02R,20140703,602N,1404435078,1404435078,6,1404360000.0,119950_6..N02R::1404360000.0,False,True
12393,1404435341,123950_6..N01R,20140703,630N,1404435312,1404435312,6,1404360000.0,123950_6..N01R::1404360000.0,False,True
12394,1404435341,124450_6..N01R,20140703,632N,1404435382,1404435382,6,1404360000.0,124450_6..N01R::1404360000.0,False,False
12396,1404435341,124950_6..N01R,20140703,636N,1404435344,1404435344,6,1404360000.0,124950_6..N01R::1404360000.0,False,False
12398,1404435341,125450_6..N01R,20140703,639N,1404435337,1404435337,6,1404360000.0,125450_6..N01R::1404360000.0,False,True
12410,1404435341,120500_6..N01R,20140703,623N,1404435341,1404435341,6,1404360000.0,120500_6..N01R::1404360000.0,False,False
12571,1404435401,122450_6..N01R,20140703,625N,1404435390,1404435390,6,1404360000.0,122450_6..N01R::1404360000.0,False,True
12594,1404435401,122150_6..N03R,20140703,624N,1404435379,1404435379,6,1404360000.0,122150_6..N03R::1404360000.0,False,True
12749,1404435431,118450_6..N01R,20140703,601N,1404435366,1404435366,6,1404360000.0,118450_6..N01R::1404360000.0,False,True
12757,1404435431,122950_6..N01R,20140703,626N,1404435407,1404435407,6,1404360000.0,122950_6..N01R::1404360000.0,False,True
12760,1404435431,123950_6..N01R,20140703,629N,1404435423,1404435423,6,1404360000.0,123950_6..N01R::1404360000.0,False,True
12765,1404435431,125450_6..N01R,20140703,638N,1404435412,1404435412,6,1404360000.0,125450_6..N01R::1404360000.0,False,True
12929,1404435461,120450_6..N,20140703,609N,1404435453,1404435453,6,1404360000.0,120450_6..N::1404360000.0,False,True
12960,1404435461,120500_6..N01R,20140703,622N,1404435434,1404435434,6,1404360000.0,120500_6..N01R::1404360000.0,False,True
12962,1404435461,124400_6..N02R,20140703,602N,1404435442,1404435442,6,1404360000.0,124400_6..N02R::1404360000.0,False,True
13113,1404435491,120950_6..N,20140703,613N,1404435494,1404435494,6,1404360000.0,120950_6..N::1404360000.0,False,False
13115,1404435491,119950_6..N02R,20140703,601N,1404435451,1404435451,6,1404360000.0,119950_6..N02R::1404360000.0,False,True
13119,1404435491,122450_6..N01R,20140703,624N,1404435501,1404435501,6,1404360000.0,122450_6..N01R::1404360000.0,False,False
13127,1404435491,124950_6..N01R,20140703,635N,1404435447,1404435447,6,1404360000.0,124950_6..N01R::1404360000.0,False,True
13129,1404435491,125450_6..N01R,20140703,637N,1404435484,1404435484,6,1404360000.0,125450_6..N01R::1404360000.0,False,True
13142,1404435491,122150_6..N03R,20140703,623N,1404435469,1404435469,6,1404360000.0,122150_6..N03R::1404360000.0,False,True
13303,1404435521,122950_6..N01R,20140703,625N,1404435521,1404435521,6,1404360000.0,122950_6..N01R::1404360000.0,False,False
13306,1404435521,123950_6..N01R,20140703,628N,1404435525,1404435525,6,1404360000.0,123950_6..N01R::1404360000.0,False,False
13307,1404435521,124450_6..N01R,20140703,631N,1404435493,1404435493,6,1404360000.0,124450_6..N01R::1404360000.0,False,True
13478,1404435551,120450_6..N,20140703,608N,1404435542,1404435542,6,1404360000.0,120450_6..N::1404360000.0,False,True
13497,1404435551,125950_6..N01R,20140703,640N,0,1404435570,6,1404360000.0,125950_6..N01R::1404360000.0,True,False
13676,1404435581,124950_6..N01R,20140703,634N,1404435578,1404435578,6,1404360000.0,124950_6..N01R::1404360000.0,False,True
13678,1404435581,125450_6..N01R,20140703,636N,1404435573,1404435573,6,1404360000.0,125450_6..N01R::1404360000.0,False,True
13690,1404435581,120500_6..N01R,20140703,621N,1404435566,1404435566,6,1404360000.0,120500_6..N01R::1404360000.0,False,True
13850,1404435611,122450_6..N01R,20140703,623N,1404435598,1404435598,6,1404360000.0,122450_6..N01R::1404360000.0,False,True
13855,1404435611,123950_6..N01R,20140703,627N,1404435610,1404435610,6,1404360000.0,123950_6..N01R::1404360000.0,False,True
13873,1404435611,122150_6..N03R,20140703,622N,1404435574,1404435574,6,1404360000.0,122150_6..N03R::1404360000.0,False,True
14027,1404435641,121950_6..N02R,20140703,619N,1404435549,1404435549,6,1404360000.0,121950_6..N02R::1404360000.0,False,True
14033,1404435641,122950_6..N01R,20140703,624N,1404435620,1404435620,6,1404360000.0,122950_6..N01R::1404360000.0,False,True
14037,1404435641,124450_6..N01R,20140703,630N,1404435631,1404435631,6,1404360000.0,124450_6..N01R::1404360000.0,False,True
14039,1404435641,124950_6..N01R,20140703,633N,1404435649,1404435649,6,1404360000.0,124950_6..N01R::1404360000.0,False,False
14043,1404435641,125950_6..N01R,20140703,639N,1404435640,1404435640,6,1404360000.0,125950_6..N01R::1404360000.0,False,True
14204,1404435671,120450_6..N,20140703,607N,1404435651,1404435651,6,1404360000.0,120450_6..N::1404360000.0,False,True
14389,1404435701,122450_6..N01R,20140703,622N,1404435691,1404435691,6,1404360000.0,122450_6..N01R::1404360000.0,False,True
14394,1404435701,123950_6..N01R,20140703,626N,1404435702,1404435702,6,1404360000.0,123950_6..N01R::1404360000.0,False,False
14399,1404435701,125450_6..N01R,20140703,635N,1404435651,1404435651,6,1404360000.0,125450_6..N01R::1404360000.0,False,True
14412,1404435701,122150_6..N03R,20140703,621N,1404435695,1404435695,6,1404360000.0,122150_6..N03R::1404360000.0,False,True
14561,1404435731,120450_6..N,20140703,606N,1404435726,1404435726,6,1404360000.0,120450_6..N::1404360000.0,False,True
14569,1404435731,122950_6..N01R,20140703,623N,1404435713,1404435713,6,1404360000.0,122950_6..N01R::1404360000.0,False,True
14573,1404435731,124450_6..N01R,20140703,629N,1404435728,1404435728,6,1404360000.0,124450_6..N01R::1404360000.0,False,True
14575,1404435731,124950_6..N01R,20140703,632N,1404435722,1404435722,6,1404360000.0,124950_6..N01R::1404360000.0,False,True
14579,1404435731,125950_6..N01R,20140703,638N,1404435715,1404435715,6,1404360000.0,125950_6..N01R::1404360000.0,False,True
14767,1404435761,124400_6..N02R,20140703,601N,1404435696,1404435696,6,1404360000.0,124400_6..N02R::1404360000.0,False,True
14923,1404435791,123950_6..N01R,20140703,625N,1404435793,1404435793,6,1404360000.0,123950_6..N01R::1404360000.0,False,False
14928,1404435791,125450_6..N01R,20140703,634N,1404435800,1404435800,6,1404360000.0,125450_6..N01R::1404360000.0,False,False
14930,1404435791,125950_6..N01R,20140703,637N,1404435785,1404435785,6,1404360000.0,125950_6..N01R::1404360000.0,False,True
