,timestamp,trip_id,start_date,stop,arrive,depart,line,tref,long_id,hold,late
3666,1404433991,119800_3..N01R,20140703,232N,1404433956,1404433956,3,1404360000.0,119800_3..N01R::1404360000.0,False,True
3861,1404434021,120600_3..N01R,20140703,234N,1404434009,1404434009,3,1404360000.0,120600_3..N01R::1404360000.0,False,True
3863,1404434021,121450_3..N01R,20140703,238N,1404434019,1404434019,3,1404360000.0,121450_3..N01R::1404360000.0,False,True
3865,1404434021,122200_3..N01R,20140703,250N,1404434008,1404434008,3,1404360000.0,122200_3..N01R::1404360000.0,False,True
3867,1404434021,123200_3..N01R,20140703,256N,1404434011,1404434011,3,1404360000.0,123200_3..N01R::1404360000.0,False,True
4052,1404434051,116600_3..N01R,20140703,301N,1404433985,1404433985,3,1404360000.0,116600_3..N01R::1404360000.0,False,True
4254,1404434081,117300_3..N01R,20140703,225N,1404434070,1404434070,3,1404360000.0,117300_3..N01R::1404360000.0,False,True
4268,1404434081,123200_3..N01R,20140703,255N,1404434079,1404434079,3,1404360000.0,123200_3..N01R::1404360000.0,False,True
4455,1404434111,119000_3..N01R,20140703,228N,1404434083,1404434083,3,1404360000.0,119000_3..N01R::1404360000.0,False,True
4457,1404434111,119800_3..N01R,20140703,231N,1404434104,1404434104,3,1404360000.0,119800_3..N01R::1404360000.0,False,True
4463,1404434111,122200_3..N01R,20140703,249N,1404434105,1404434105,3,1404360000.0,122200_3..N01R::1404360000.0,False,True
4655,1404434141,120600_3..N01R,20140703,233N,1404434125,1404434125,3,1404360000.0,120600_3..N01R::1404360000.0,False,True
4657,1404434141,121450_3..N01R,20140703,237N,1404434143,1404434143,3,1404360000.0,121450_3..N01R::1404360000.0,False,False
4844,1404434171,118200_3..N01R,20140703,120N,1404434141,1404434141,3,1404360000.0,118200_3..N01R::1404360000.0,False,True
4856,1404434171,123200_3..N01R,20140703,254N,1404434169,1404434169,3,1404360000.0,123200_3..N01R::1404360000.0,False,True
5037,1404434201,117300_3..N01R,20140703,224N,1404434141,1404434231,3,1404360000.0,117300_3..N01R::1404360000.0,True,False
5041,1404434201,119000_3..N01R,20140703,137N,1404434193,1404434193,3,1404360000.0,119000_3..N01R::1404360000.0,False,True
5049,1404434201,122200_3..N01R,20140703,248N,1404434198,1404434198,3,1404360000.0,122200_3..N01R::1404360000.0,False,True
5244,1404434231,123200_3..N01R,20140703,253N,1404434245,1404434245,3,1404360000.0,123200_3..N01R::1404360000.0,False,False
5429,1404434261,120600_3..N01R,20140703,232N,1404434247,1404434247,3,1404360000.0,120600_3..N01R::1404360000.0,False,True
5431,1404434261,121450_3..N01R,20140703,236N,1404434261,1404434261,3,1404360000.0,121450_3..N01R::1404360000.0,False,False
5810,1404434321,119800_3..N01R,20140703,230N,1404434310,1404434310,3,1404360000.0,119800_3..N01R::1404360000.0,False,True
5814,1404434321,121450_3..N01R,20140703,235N,1404434326,1404434326,3,1404360000.0,121450_3..N01R::1404360000.0,False,False
5818,1404434321,123200_3..N01R,20140703,252N,1404434323,1404434323,3,1404360000.0,123200_3..N01R::1404360000.0,False,False
6013,1404434351,122200_3..N01R,20140703,239N,1404434286,1404434316,3,1404360000.0,122200_3..N01R::1404360000.0,True,True
6205,1404434381,120600_3..N01R,20140703,231N,1404434369,1404434369,3,1404360000.0,120600_3..N01R::1404360000.0,False,True
6394,1404434411,118200_3..N01R,20140703,227N,1404434398,1404434398,3,1404360000.0,118200_3..N01R::1404360000.0,False,True
6406,1404434411,123200_3..N01R,20140703,251N,1404434423,1404434423,3,1404360000.0,123200_3..N01R::1404360000.0,False,False
6407,1404434411,123800_3..N01R,20140703,257N,0,1404434280,3,1404360000.0,123800_3..N01R::1404360000.0,True,True
6590,1404434441,119000_3..N01R,20140703,132N,1404434417,1404434417,3,1404360000.0,119000_3..N01R::1404360000.0,False,True
6592,1404434441,119800_3..N01R,20140703,229N,1404434400,1404434400,3,1404360000.0,119800_3..N01R::1404360000.0,False,True
6596,1404434441,121450_3..N01R,20140703,234N,1404434423,1404434423,3,1404360000.0,121450_3..N01R::1404360000.0,False,True
6598,1404434441,122200_3..N01R,20140703,238N,1404434446,1404434446,3,1404360000.0,122200_3..N01R::1404360000.0,False,False
6778,1404434471,117300_3..N01R,20140703,302N,1404434317,1404434317,3,1404360000.0,117300_3..N01R::1404360000.0,False,True
6780,1404434471,118200_3..N01R,20140703,226N,1404434476,1404434476,3,1404360000.0,118200_3..N01R::1404360000.0,False,False
6793,1404434471,123800_3..N01R,20140703,256N,1404434463,1404434463,3,1404360000.0,123800_3..N01R::1404360000.0,False,True
6980,1404434501,121450_3..N01R,20140703,233N,1404434519,1404434519,3,1404360000.0,121450_3..N01R::1404360000.0,False,False
6985,1404434501,123800_3..N01R,20140703,255N,1404434533,1404434533,3,1404360000.0,123800_3..N01R::1404360000.0,False,False
7162,1404434561,118200_3..N01R,20140703,225N,1404434568,1404434568,3,1404360000.0,118200_3..N01R::1404360000.0,False,False
7166,1404434561,119800_3..N01R,20140703,228N,1404434553,1404434553,3,1404360000.0,119800_3..N01R::1404360000.0,False,True
7174,1404434561,123200_3..N01R,20140703,250N,1404434561,1404434561,3,1404360000.0,123200_3..N01R::1404360000.0,False,False
7353,1404434591,119000_3..N01R,20140703,128N,1404434580,1404434580,3,1404360000.0,119000_3..N01R::1404360000.0,False,True
7357,1404434591,120600_3..N01R,20140703,230N,1404434589,1404434589,3,1404360000.0,120600_3..N01R::1404360000.0,False,True
7361,1404434591,122200_3..N01R,20140703,237N,1404434575,1404434575,3,1404360000.0,122200_3..N01R::1404360000.0,False,True
7554,1404434621,123800_3..N01R,20140703,254N,1404434630,1404434630,3,1404360000.0,123800_3..N01R::1404360000.0,False,False
7938,1404434651,117300_3..N01R,20140703,301N,1404434578,1404434578,3,1404360000.0,117300_3..N01R::1404360000.0,False,True
7947,1404434651,121450_3..N01R,20140703,232N,1404434641,1404434641,3,1404360000.0,121450_3..N01R::1404360000.0,False,True
7951,1404434651,123200_3..N01R,20140703,249N,1404434659,1404434659,3,1404360000.0,123200_3..N01R::1404360000.0,False,False
8137,1404434681,118200_3..N01R,20140703,224N,1404434663,1404434663,3,1404360000.0,118200_3..N01R::1404360000.0,False,True
8141,1404434681,119800_3..N01R,20140703,137N,1404434662,1404434662,3,1404360000.0,119800_3..N01R::1404360000.0,False,True
8340,1404434711,120600_3..N01R,20140703,229N,1404434679,1404434679,3,1404360000.0,120600_3..N01R::1404360000.0,False,True
8344,1404434711,122200_3..N01R,20140703,236N,1404434709,1404434709,3,1404360000.0,122200_3..N01R::1404360000.0,False,True
8347,1404434711,123800_3..N01R,20140703,253N,1404434705,1404434705,3,1404360000.0,123800_3..N01R::1404360000.0,False,True
8533,1404434741,119000_3..N01R,20140703,127N,1404434719,1404434719,3,1404360000.0,119000_3..N01R::1404360000.0,False,True
8539,1404434741,121450_3..N01R,20140703,231N,1404434774,1404434774,3,1404360000.0,121450_3..N01R::1404360000.0,False,False
8543,1404434741,123200_3..N01R,20140703,248N,1404434743,1404434743,3,1404360000.0,123200_3..N01R::1404360000.0,False,False
8546,1404434741,124600_3..N01R,20140703,257N,0,1404434760,3,1404360000.0,124600_3..N01R::1404360000.0,True,False
8734,1404434801,122200_3..N01R,20140703,235N,1404434784,1404434784,3,1404360000.0,122200_3..N01R::1404360000.0,False,True
8737,1404434801,123800_3..N01R,20140703,252N,1404434784,1404434784,3,1404360000.0,123800_3..N01R::1404360000.0,False,True
9110,1404434861,120600_3..N01R,20140703,228N,1404434830,1404434830,3,1404360000.0,120600_3..N01R::1404360000.0,False,True
9116,1404434861,123200_3..N01R,20140703,239N,1404434848,1404434848,3,1404360000.0,123200_3..N01R::1404360000.0,False,True
9119,1404434861,124600_3..N01R,20140703,256N,1404434849,1404434849,3,1404360000.0,124600_3..N01R::1404360000.0,False,True
9296,1404434891,119800_3..N01R,20140703,132N,1404434879,1404434879,3,1404360000.0,119800_3..N01R::1404360000.0,False,True
9302,1404434891,122200_3..N01R,20140703,234N,1404434859,1404434859,3,1404360000.0,122200_3..N01R::1404360000.0,False,True
9305,1404434891,123800_3..N01R,20140703,251N,1404434886,1404434886,3,1404360000.0,123800_3..N01R::1404360000.0,False,True
9498,1404434921,124600_3..N01R,20140703,255N,1404434924,1404434924,3,1404360000.0,124600_3..N01R::1404360000.0,False,False
9681,1404434951,120600_3..N01R,20140703,137N,1404434938,1404434938,3,1404360000.0,120600_3..N01R::1404360000.0,False,True
10061,1404434981,119000_3..N01R,20140703,123N,1404434981,1404434981,3,1404360000.0,119000_3..N01R::1404360000.0,False,False
10069,1404434981,122200_3..N01R,20140703,233N,1404434965,1404434965,3,1404360000.0,122200_3..N01R::1404360000.0,False,True
10071,1404434981,123200_3..N01R,20140703,238N,1404434974,1404434974,3,1404360000.0,123200_3..N01R::1404360000.0,False,True
10264,1404435011,123800_3..N01R,20140703,250N,1404435035,1404435035,3,1404360000.0,123800_3..N01R::1404360000.0,False,False
10266,1404435011,124600_3..N01R,20140703,254N,1404435018,1404435018,3,1404360000.0,124600_3..N01R::1404360000.0,False,False
10445,1404435071,119800_3..N01R,20140703,128N,1404435050,1404435050,3,1404360000.0,119800_3..N01R::1404360000.0,False,True
10449,1404435071,121450_3..N01R,20140703,230N,1404435039,1404435039,3,1404360000.0,121450_3..N01R::1404360000.0,False,True
10451,1404435071,122200_3..N01R,20140703,232N,1404435055,1404435055,3,1404360000.0,122200_3..N01R::1404360000.0,False,True
10638,1404435101,123200_3..N01R,20140703,237N,1404435090,1404435090,3,1404360000.0,123200_3..N01R::1404360000.0,False,True
10641,1404435101,124600_3..N01R,20140703,253N,1404435088,1404435088,3,1404360000.0,124600_3..N01R::1404360000.0,False,True
10819,1404435131,121450_3..N01R,20140703,229N,1404435137,1404435137,3,1404360000.0,121450_3..N01R::1404360000.0,False,False
10824,1404435131,123800_3..N01R,20140703,249N,1404435139,1404435139,3,1404360000.0,123800_3..N01R::1404360000.0,False,False
10993,1404435161,118200_3..N01R,20140703,302N,1404434849,1404434849,3,1404360000.0,118200_3..N01R::1404360000.0,False,True
11008,1404435161,124600_3..N01R,20140703,252N,1404435168,1404435168,3,1404360000.0,124600_3..N01R::1404360000.0,False,False
11179,1404435191,119800_3..N01R,20140703,127N,1404435164,1404435164,3,1404360000.0,119800_3..N01R::1404360000.0,False,True
11181,1404435191,120600_3..N01R,20140703,132N,1404435173,1404435173,3,1404360000.0,120600_3..N01R::1404360000.0,False,True
11185,1404435191,122200_3..N01R,20140703,231N,1404435190,1404435190,3,1404360000.0,122200_3..N01R::1404360000.0,False,True
11361,1404435221,119000_3..N01R,20140703,120N,1404435207,1404435207,3,1404360000.0,119000_3..N01R::1404360000.0,False,True
11371,1404435221,123200_3..N01R,20140703,236N,1404435218,1404435218,3,1404360000.0,123200_3..N01R::1404360000.0,False,True
11372,1404435221,123800_3..N01R,20140703,248N,1404435226,1404435226,3,1404360000.0,123800_3..N01R::1404360000.0,False,False
11749,1404435281,121450_3..N01R,20140703,228N,1404435255,1404435255,3,1404360000.0,121450_3..N01R::1404360000.0,False,True
11756,1404435281,124600_3..N01R,20140703,251N,1404435272,1404435272,3,1404360000.0,124600_3..N01R::1404360000.0,False,True
11942,1404435311,123200_3..N01R,20140703,235N,1404435297,1404435297,3,1404360000.0,123200_3..N01R::1404360000.0,False,True
11947,1404435311,125600_3..N01R,20140703,257N,0,1404435360,3,1404360000.0,125600_3..N01R::1404360000.0,True,False
12307,1404435341,118200_3..N01R,20140703,301N,1404435264,1404435264,3,1404360000.0,118200_3..N01R::1404360000.0,False,True
12312,1404435341,120600_3..N01R,20140703,128N,1404435324,1404435324,3,1404360000.0,120600_3..N01R::1404360000.0,False,True
12314,1404435341,121450_3..N01R,20140703,137N,1404435354,1404435354,3,1404360000.0,121450_3..N01R::1404360000.0,False,False
12318,1404435341,123200_3..N01R,20140703,234N,1404435378,1404435378,3,1404360000.0,123200_3..N01R::1404360000.0,False,False
12319,1404435341,123800_3..N01R,20140703,239N,1404435328,1404435328,3,1404360000.0,123800_3..N01R::1404360000.0,False,True
12323,1404435341,125600_3..N01R,20140703,256N,1404435379,1404435379,3,1404360000.0,125600_3..N01R::1404360000.0,False,False
12678,1404435431,119800_3..N01R,20140703,123N,1404435413,1404435413,3,1404360000.0,119800_3..N01R::1404360000.0,False,True
12684,1404435431,122200_3..N01R,20140703,230N,1404435402,1404435402,3,1404360000.0,122200_3..N01R::1404360000.0,False,True
12689,1404435431,124600_3..N01R,20140703,250N,1404435418,1404435418,3,1404360000.0,124600_3..N01R::1404360000.0,False,True
12691,1404435431,125600_3..N01R,20140703,255N,1404435448,1404435448,3,1404360000.0,125600_3..N01R::1404360000.0,False,False
12864,1404435461,120600_3..N01R,20140703,127N,1404435449,1404435449,3,1404360000.0,120600_3..N01R::1404360000.0,False,True
13050,1404435491,122200_3..N01R,20140703,229N,1404435478,1404435478,3,1404360000.0,122200_3..N01R::1404360000.0,False,True
13052,1404435491,123200_3..N01R,20140703,233N,1404435470,1404435470,3,1404360000.0,123200_3..N01R::1404360000.0,False,True
13053,1404435491,123800_3..N01R,20140703,238N,1404435487,1404435487,3,1404360000.0,123800_3..N01R::1404360000.0,False,True
13238,1404435521,124600_3..N01R,20140703,249N,1404435510,1404435510,3,1404360000.0,124600_3..N01R::1404360000.0,False,True
13423,1404435551,125600_3..N01R,20140703,254N,1404435543,1404435543,3,1404360000.0,125600_3..N01R::1404360000.0,False,True
13597,1404435581,121450_3..N01R,20140703,132N,1404435572,1404435572,3,1404360000.0,121450_3..N01R::1404360000.0,False,True
13601,1404435581,123200_3..N01R,20140703,232N,1404435584,1404435584,3,1404360000.0,123200_3..N01R::1404360000.0,False,False
13604,1404435581,124600_3..N01R,20140703,248N,1404435594,1404435594,3,1404360000.0,124600_3..N01R::1404360000.0,False,False
13773,1404435611,119000_3..N01R,20140703,227N,1404435573,1404435573,3,1404360000.0,119000_3..N01R::1404360000.0,False,True
13775,1404435611,119800_3..N01R,20140703,120N,1404435610,1404435610,3,1404360000.0,119800_3..N01R::1404360000.0,False,True
13784,1404435611,123800_3..N01R,20140703,237N,1404435607,1404435607,3,1404360000.0,123800_3..N01R::1404360000.0,False,True
13788,1404435611,125600_3..N01R,20140703,253N,1404435615,1404435615,3,1404360000.0,125600_3..N01R::1404360000.0,False,False
13963,1404435641,122200_3..N01R,20140703,228N,1404435614,1404435614,3,1404360000.0,122200_3..N01R::1404360000.0,False,True
14136,1404435671,119000_3..N01R,20140703,226N,1404435664,1404435664,3,1404360000.0,119000_3..N01R::1404360000.0,False,True
14319,1404435701,120600_3..N01R,20140703,123N,1404435701,1404435701,3,1404360000.0,120600_3..N01R::1404360000.0,False,False
14325,1404435701,123200_3..N01R,20140703,231N,1404435692,1404435692,3,1404360000.0,123200_3..N01R::1404360000.0,False,True
14330,1404435701,125600_3..N01R,20140703,252N,1404435695,1404435695,3,1404360000.0,125600_3..N01R::1404360000.0,False,True
14504,1404435731,123800_3..N01R,20140703,236N,1404435729,1404435729,3,1404360000.0,123800_3..N01R::1404360000.0,False,True
14506,1404435731,124600_3..N01R,20140703,239N,1404435696,1404435696,3,1404360000.0,124600_3..N01R::1404360000.0,False,True
14670,1404435761,119000_3..N01R,20140703,225N,1404435760,1404435760,3,1404360000.0,119000_3..N01R::1404360000.0,False,True
14676,1404435761,121450_3..N01R,20140703,128N,1404435743,1404435743,3,1404360000.0,121450_3..N01R::1404360000.0,False,True
14678,1404435761,122200_3..N01R,20140703,137N,1404435723,1404435723,3,1404360000.0,122200_3..N01R::1404360000.0,False,True
14857,1404435791,123800_3..N01R,20140703,235N,1404435798,1404435798,3,1404360000.0,123800_3..N01R::1404360000.0,False,False
14861,1404435791,125600_3..N01R,20140703,251N,1404435798,1404435798,3,1404360000.0,125600_3..N01R::1404360000.0,False,False
15037,1404435821,124600_3..N01R,20140703,238N,1404435830,1404435830,3,1404360000.0,124600_3..N01R::1404360000.0,False,False
15401,1404435881,121450_3..N01R,20140703,127N,1404435868,1404435868,3,1404360000.0,121450_3..N01R::1404360000.0,False,True
15406,1404435881,123800_3..N01R,20140703,234N,1404435877,1404435877,3,1404360000.0,123800_3..N01R::1404360000.0,False,True
15580,1404435911,119000_3..N01R,20140703,224N,1404435886,1404435886,3,1404360000.0,119000_3..N01R::1404360000.0,False,True
15583,1404435911,120600_3..N01R,20140703,120N,1404435905,1404435905,3,1404360000.0,120600_3..N01R::1404360000.0,False,True
15589,1404435911,123200_3..N01R,20140703,230N,1404435893,1404435893,3,1404360000.0,123200_3..N01R::1404360000.0,False,True
15776,1404435941,124600_3..N01R,20140703,237N,1404435939,1404435939,3,1404360000.0,124600_3..N01R::1404360000.0,False,True
15956,1404435971,123200_3..N01R,20140703,229N,1404435959,1404435959,3,1404360000.0,123200_3..N01R::1404360000.0,False,True
15957,1404435971,123800_3..N01R,20140703,233N,1404435978,1404435978,3,1404360000.0,123800_3..N01R::1404360000.0,False,False
16131,1404436001,119800_3..N01R,20140703,227N,1404435969,1404435969,3,1404360000.0,119800_3..N01R::1404360000.0,False,True
16137,1404436001,122200_3..N01R,20140703,132N,1404435981,1404435981,3,1404360000.0,122200_3..N01R::1404360000.0,False,True
16146,1404436001,126600_3..N01R,20140703,257N,0,1404435960,3,1404360000.0,126600_3..N01R::1404360000.0,True,True
16312,1404436031,119000_3..N01R,20140703,302N,1404436040,1404436040,3,1404360000.0,119000_3..N01R::1404360000.0,False,False
16326,1404436031,125600_3..N01R,20140703,250N,1404435938,1404435938,3,1404360000.0,125600_3..N01R::1404360000.0,False,True
16504,1404436061,123800_3..N01R,20140703,232N,1404436056,1404436056,3,1404360000.0,123800_3..N01R::1404360000.0,False,True
16506,1404436061,124600_3..N01R,20140703,236N,1404436058,1404436058,3,1404360000.0,124600_3..N01R::1404360000.0,False,True
16678,1404436091,119800_3..N01R,20140703,226N,1404436075,1404436075,3,1404360000.0,119800_3..N01R::1404360000.0,False,True
16682,1404436091,121450_3..N01R,20140703,123N,1404436098,1404436098,3,1404360000.0,121450_3..N01R::1404360000.0,False,False
16686,1404436091,123200_3..N01R,20140703,228N,1404436075,1404436075,3,1404360000.0,123200_3..N01R::1404360000.0,False,True
16693,1404436091,126600_3..N01R,20140703,256N,1404436083,1404436083,3,1404360000.0,126600_3..N01R::1404360000.0,False,True
16874,1404436121,124600_3..N01R,20140703,235N,1404436120,1404436120,3,1404360000.0,124600_3..N01R::1404360000.0,False,True
16876,1404436121,125600_3..N01R,20140703,249N,1404436121,1404436121,3,1404360000.0,125600_3..N01R::1404360000.0,False,False
17050,1404436151,119000_3..N01R,20140703,301N,1404436109,1404436109,3,1404360000.0,119000_3..N01R::1404360000.0,False,True
17051,1404436151,119800_3..N01R,20140703,225N,1404436174,1404436174,3,1404360000.0,119800_3..N01R::1404360000.0,False,False
17057,1404436151,122200_3..N01R,20140703,128N,1404436129,1404436129,3,1404360000.0,122200_3..N01R::1404360000.0,False,True
17059,1404436151,123200_3..N01R,20140703,137N,1404436180,1404436180,3,1404360000.0,123200_3..N01R::1404360000.0,False,False
17060,1404436151,123800_3..N01R,20140703,231N,1404436173,1404436173,3,1404360000.0,123800_3..N01R::1404360000.0,False,False
17066,1404436151,126600_3..N01R,20140703,255N,1404436153,1404436153,3,1404360000.0,126600_3..N01R::1404360000.0,False,False
17249,1404436211,124600_3..N01R,20140703,234N,1404436205,1404436205,3,1404360000.0,124600_3..N01R::1404360000.0,False,True
17251,1404436211,125600_3..N01R,20140703,248N,1404436208,1404436208,3,1404360000.0,125600_3..N01R::1404360000.0,False,True
17608,1404436271,120600_3..N01R,20140703,227N,1404436251,1404436251,3,1404360000.0,120600_3..N01R::1404360000.0,False,True
17612,1404436271,122200_3..N01R,20140703,127N,1404436233,1404436233,3,1404360000.0,122200_3..N01R::1404360000.0,False,True
17621,1404436271,126600_3..N01R,20140703,254N,1404436256,1404436256,3,1404360000.0,126600_3..N01R::1404360000.0,False,True
18158,1404436331,121450_3..N01R,20140703,120N,1404436319,1404436319,3,1404360000.0,121450_3..N01R::1404360000.0,False,True
18165,1404436331,124600_3..N01R,20140703,233N,1404436311,1404436311,3,1404360000.0,124600_3..N01R::1404360000.0,False,True
18167,1404436331,125600_3..N01R,20140703,239N,1404436316,1404436316,3,1404360000.0,125600_3..N01R::1404360000.0,False,True
18169,1404436331,126600_3..N01R,20140703,253N,1404436337,1404436337,3,1404360000.0,126600_3..N01R::1404360000.0,False,False
18333,1404436361,119800_3..N01R,20140703,224N,1404436325,1404436325,3,1404360000.0,119800_3..N01R::1404360000.0,False,True
18335,1404436361,120600_3..N01R,20140703,226N,1404436327,1404436327,3,1404360000.0,120600_3..N01R::1404360000.0,False,True
18342,1404436361,123800_3..N01R,20140703,230N,1404436379,1404436379,3,1404360000.0,123800_3..N01R::1404360000.0,False,False
18344,1404436361,124600_3..N01R,20140703,232N,1404436425,1404436425,3,1404360000.0,124600_3..N01R::1404360000.0,False,False
18520,1404436421,123200_3..N01R,20140703,132N,1404436399,1404436399,3,1404360000.0,123200_3..N01R::1404360000.0,False,True
18525,1404436421,125600_3..N01R,20140703,238N,1404436445,1404436445,3,1404360000.0,125600_3..N01R::1404360000.0,False,False
18527,1404436421,126600_3..N01R,20140703,252N,1404436416,1404436416,3,1404360000.0,126600_3..N01R::1404360000.0,False,True
18884,1404436481,120600_3..N01R,20140703,225N,1404436472,1404436472,3,1404360000.0,120600_3..N01R::1404360000.0,False,True
18891,1404436481,123800_3..N01R,20140703,229N,1404436453,1404436453,3,1404360000.0,123800_3..N01R::1404360000.0,False,True
19066,1404436511,119800_3..N01R,20140703,302N,1404436497,1404436497,3,1404360000.0,119800_3..N01R::1404360000.0,False,True
19076,1404436511,124600_3..N01R,20140703,231N,1404436512,1404436512,3,1404360000.0,124600_3..N01R::1404360000.0,False,False
19261,1404436541,126600_3..N01R,20140703,251N,1404436524,1404436524,3,1404360000.0,126600_3..N01R::1404360000.0,False,True
19436,1404436571,123800_3..N01R,20140703,228N,1404436577,1404436577,3,1404360000.0,123800_3..N01R::1404360000.0,False,False
19440,1404436571,125600_3..N01R,20140703,237N,1404436564,1404436564,3,1404360000.0,125600_3..N01R::1404360000.0,False,True
19444,1404436571,127600_3..N01R,20140703,257N,0,1404436560,3,1404360000.0,127600_3..N01R::1404360000.0,True,True
19791,1404436631,120600_3..N01R,20140703,224N,1404436590,1404436620,3,1404360000.0,120600_3..N01R::1404360000.0,True,True
19796,1404436631,123200_3..N01R,20140703,128N,1404436582,1404436582,3,1404360000.0,123200_3..N01R::1404360000.0,False,True
19805,1404436631,127600_3..N01R,20140703,256N,1404436630,1404436630,3,1404360000.0,127600_3..N01R::1404360000.0,False,True
19969,1404436661,119800_3..N01R,20140703,301N,1404436584,1404436584,3,1404360000.0,119800_3..N01R::1404360000.0,False,True
19976,1404436661,123800_3..N01R,20140703,137N,1404436661,1404436661,3,1404360000.0,123800_3..N01R::1404360000.0,False,False
20158,1404436691,125600_3..N01R,20140703,236N,1404436683,1404436683,3,1404360000.0,125600_3..N01R::1404360000.0,False,True
