,timestamp,trip_id,start_date,stop,arrive,depart,line,tref,long_id,hold,late
6937,1404434501,119700_5..N,20140703,137N,1404434474,1404434474,5,1404360000.0,119700_5..N::1404360000.0,False,True
6938,1404434501,121800_5..N,20140703,233N,1404434451,1404434451,5,1404360000.0,121800_5..N::1404360000.0,False,True
7029,1404434501,117850_5..N71R,20140703,629N,1404434510,1404434510,5,1404360000.0,117850_5..N71R::1404360000.0,False,False
7032,1404434501,120950_5..N71R,20140703,420N,1404434498,1404434498,5,1404360000.0,120950_5..N71R::1404360000.0,False,True
7216,1404434561,115700_5..N71R,20140703,505N,1404434515,1404434515,5,1404360000.0,115700_5..N71R::1404360000.0,False,True
7411,1404434591,120950_5..N71R,20140703,419N,1404434573,1404434573,5,1404360000.0,120950_5..N71R::1404360000.0,False,True
7413,1404434591,123100_5..N,20140703,239N,1404434586,1404434586,5,1404360000.0,123100_5..N::1404360000.0,False,True
7507,1404434621,118900_5..N,20140703,127N,1404434580,1404434580,5,1404360000.0,118900_5..N::1404360000.0,False,True
7599,1404434621,116750_5..N71R,20140703,214N,1404434581,1404434581,5,1404360000.0,116750_5..N71R::1404360000.0,False,True
7617,1404434621,117300_5..N76R,20140703,621N,1404434605,1404434605,5,1404360000.0,117300_5..N76R::1404360000.0,False,True
7996,1404434651,115700_5..N71R,20140703,504N,1404434624,1404434624,5,1404360000.0,115700_5..N71R::1404360000.0,False,True
8002,1404434651,120950_5..N71R,20140703,418N,1404434649,1404434649,5,1404360000.0,120950_5..N71R::1404360000.0,False,True
8302,1404434711,119700_5..N,20140703,132N,1404434714,1404434714,5,1404360000.0,119700_5..N::1404360000.0,False,False
8392,1404434711,117850_5..N71R,20140703,626N,1404434701,1404434701,5,1404360000.0,117850_5..N71R::1404360000.0,False,True
8587,1404434741,116750_5..N71R,20140703,213N,1404434731,1404434731,5,1404360000.0,116750_5..N71R::1404360000.0,False,True
8592,1404434741,120950_5..N71R,20140703,640N,1404434764,1404434764,5,1404360000.0,120950_5..N71R::1404360000.0,False,False
8798,1404434801,117300_5..N76R,20140703,416N,1404434786,1404434786,5,1404360000.0,117300_5..N76R::1404360000.0,False,True
9073,1404434861,118900_5..N,20140703,123N,1404434843,1404434843,5,1404360000.0,118900_5..N::1404360000.0,False,True
9263,1404434891,119700_5..N,20140703,128N,1404434864,1404434864,5,1404360000.0,119700_5..N::1404360000.0,False,True
9354,1404434891,123100_5..N,20140703,235N,1404434868,1404434868,5,1404360000.0,123100_5..N::1404360000.0,False,True
9737,1404434951,123100_5..N,20140703,234N,1404434947,1404434947,5,1404360000.0,123100_5..N::1404360000.0,False,True
9748,1404434951,117300_5..N76R,20140703,222N,1404434933,1404434933,5,1404360000.0,117300_5..N76R::1404360000.0,False,True
10115,1404434981,116750_5..N71R,20140703,505N,1404434947,1404434947,5,1404360000.0,116750_5..N71R::1404360000.0,False,True
10220,1404435011,119700_5..N,20140703,127N,1404434980,1404434980,5,1404360000.0,119700_5..N::1404360000.0,False,True
10306,1404435011,115700_5..N71R,20140703,503N,1404434778,1404434778,5,1404360000.0,115700_5..N71R::1404360000.0,False,True
10322,1404435011,114200_5..N71R,20140703,501N,1404434911,1404434911,5,1404360000.0,114200_5..N71R::1404360000.0,False,True
10497,1404435071,116750_5..N71R,20140703,504N,1404435046,1404435046,5,1404360000.0,116750_5..N71R::1404360000.0,False,True
10501,1404435071,120950_5..N71R,20140703,635N,1404435028,1404435028,5,1404360000.0,120950_5..N71R::1404360000.0,False,True
10513,1404435071,117300_5..N76R,20140703,221N,1404435048,1404435048,5,1404360000.0,117300_5..N76R::1404360000.0,False,True
10596,1404435101,118900_5..N,20140703,120N,1404435061,1404435061,5,1404360000.0,118900_5..N::1404360000.0,False,True
10683,1404435101,117850_5..N71R,20140703,621N,1404435083,1404435083,5,1404360000.0,117850_5..N71R::1404360000.0,False,True
10688,1404435101,123100_5..N,20140703,423N,1404435095,1404435095,5,1404360000.0,123100_5..N::1404360000.0,False,True
11433,1404435221,115400_5..N71R,20140703,502N,1404435051,1404435051,5,1404360000.0,115400_5..N71R::1404360000.0,False,True
11521,1404435251,119700_5..N,20140703,123N,1404435239,1404435239,5,1404360000.0,119700_5..N::1404360000.0,False,True
11799,1404435281,117850_5..N71R,20140703,416N,1404435256,1404435256,5,1404360000.0,117850_5..N71R::1404360000.0,False,True
12364,1404435341,120950_5..N71R,20140703,631N,1404435291,1404435291,5,1404360000.0,120950_5..N71R::1404360000.0,False,True
12366,1404435341,123100_5..N,20140703,420N,1404435375,1404435375,5,1404360000.0,123100_5..N::1404360000.0,False,False
12916,1404435461,123100_5..N,20140703,419N,1404435444,1404435444,5,1404360000.0,123100_5..N::1404360000.0,False,True
13011,1404435491,118900_5..N,20140703,227N,1404435440,1404435440,5,1404360000.0,118900_5..N::1404360000.0,False,True
13012,1404435491,119700_5..N,20140703,120N,1404435464,1404435464,5,1404360000.0,119700_5..N::1404360000.0,False,True
13096,1404435491,120950_5..N71R,20140703,629N,1404435472,1404435472,5,1404360000.0,120950_5..N71R::1404360000.0,False,True
13281,1404435521,123100_5..N,20140703,418N,1404435514,1404435514,5,1404360000.0,123100_5..N::1404360000.0,False,True
13378,1404435551,118900_5..N,20140703,226N,1404435540,1404435540,5,1404360000.0,118900_5..N::1404360000.0,False,True
13644,1404435581,117850_5..N71R,20140703,222N,1404435546,1404435546,5,1404360000.0,117850_5..N71R::1404360000.0,False,True
14005,1404435641,114750_5..N71R,20140703,501N,1404435580,1404435580,5,1404360000.0,114750_5..N71R::1404360000.0,False,True
14012,1404435641,123100_5..N,20140703,640N,1404435630,1404435630,5,1404360000.0,123100_5..N::1404360000.0,False,True
14106,1404435671,118900_5..N,20140703,225N,1404435642,1404435642,5,1404360000.0,118900_5..N::1404360000.0,False,True
14368,1404435701,120950_5..N71R,20140703,626N,1404435665,1404435665,5,1404360000.0,120950_5..N71R::1404360000.0,False,True
14543,1404435731,116750_5..N71R,20140703,503N,1404435267,1404435267,5,1404360000.0,116750_5..N71R::1404360000.0,False,True
14719,1404435761,115700_5..N71R,20140703,502N,1404435737,1404435737,5,1404360000.0,115700_5..N71R::1404360000.0,False,True
14912,1404435791,117300_5..N76R,20140703,213N,1404435698,1404435728,5,1404360000.0,117300_5..N76R::1404360000.0,True,True
15095,1404435821,115400_5..N71R,20140703,501N,1404435745,1404435745,5,1404360000.0,115400_5..N71R::1404360000.0,False,True
15180,1404435851,119700_5..N,20140703,227N,1404435834,1404435834,5,1404360000.0,119700_5..N::1404360000.0,False,True
15272,1404435851,126450_5..N73R,20140703,420N,0,1404435870,5,1404360000.0,126450_5..N73R::1404360000.0,True,False
15637,1404435911,123100_5..N,20140703,635N,1404435883,1404435883,5,1404360000.0,123100_5..N::1404360000.0,False,True
15650,1404435911,117300_5..N76R,20140703,212N,1404435910,1404435910,5,1404360000.0,117300_5..N76R::1404360000.0,False,True
15734,1404435941,119700_5..N,20140703,226N,1404435924,1404435924,5,1404360000.0,119700_5..N::1404360000.0,False,True
15818,1404435941,117850_5..N71R,20140703,221N,1404435668,1404435668,5,1404360000.0,117850_5..N71R::1404360000.0,False,True
15825,1404435941,126450_5..N73R,20140703,419N,1404435922,1404435922,5,1404360000.0,126450_5..N73R::1404360000.0,False,True
16101,1404436001,118900_5..N,20140703,222N,1404434810,1404434810,5,1404360000.0,118900_5..N::1404360000.0,False,True
16365,1404436031,116750_5..N71R,20140703,502N,1404435978,1404435978,5,1404360000.0,116750_5..N71R::1404360000.0,False,True
16373,1404436031,126450_5..N73R,20140703,418N,1404435995,1404435995,5,1404360000.0,126450_5..N73R::1404360000.0,False,True
16382,1404436031,117300_5..N76R,20140703,211N,1404436018,1404436018,5,1404360000.0,117300_5..N76R::1404360000.0,False,True
16463,1404436061,119700_5..N,20140703,225N,1404436041,1404436041,5,1404360000.0,119700_5..N::1404360000.0,False,True
16648,1404436091,118900_5..N,20140703,221N,1404436086,1404436086,5,1404360000.0,118900_5..N::1404360000.0,False,True
16731,1404436091,117850_5..N71R,20140703,220N,1404436085,1404436085,5,1404360000.0,117850_5..N71R::1404360000.0,False,True
16918,1404436121,120950_5..N71R,20140703,621N,1404436066,1404436066,5,1404360000.0,120950_5..N71R::1404360000.0,False,True
16920,1404436121,123100_5..N,20140703,631N,1404436107,1404436107,5,1404360000.0,123100_5..N::1404360000.0,False,True
17102,1404436151,115700_5..N71R,20140703,501N,1404436046,1404436046,5,1404360000.0,115700_5..N71R::1404360000.0,False,True
17104,1404436151,117850_5..N71R,20140703,219N,1404436175,1404436175,5,1404360000.0,117850_5..N71R::1404360000.0,False,False
17112,1404436151,126450_5..N73R,20140703,640N,1404436122,1404436122,5,1404360000.0,126450_5..N73R::1404360000.0,False,True
17121,1404436151,117300_5..N76R,20140703,210N,1404436135,1404436135,5,1404360000.0,117300_5..N76R::1404360000.0,False,True
17210,1404436211,118900_5..N,20140703,220N,1404436213,1404436213,5,1404360000.0,118900_5..N::1404360000.0,False,False
17491,1404436241,117300_5..N76R,20140703,209N,1404436227,1404436227,5,1404360000.0,117300_5..N76R::1404360000.0,False,True
17657,1404436271,116750_5..N71R,20140703,501N,1404436224,1404436224,5,1404360000.0,116750_5..N71R::1404360000.0,False,True
17658,1404436271,117850_5..N71R,20140703,218N,1404436258,1404436258,5,1404360000.0,117850_5..N71R::1404360000.0,False,True
18026,1404436301,120950_5..N71R,20140703,416N,1404436280,1404436280,5,1404360000.0,120950_5..N71R::1404360000.0,False,True
18028,1404436301,123100_5..N,20140703,629N,1404436283,1404436283,5,1404360000.0,123100_5..N::1404360000.0,False,True
18127,1404436331,118900_5..N,20140703,219N,1404436317,1404436317,5,1404360000.0,118900_5..N::1404360000.0,False,True
18205,1404436331,117850_5..N71R,20140703,217N,1404436333,1404436333,5,1404360000.0,117850_5..N71R::1404360000.0,False,False
18222,1404436331,117300_5..N76R,20140703,208N,1404436323,1404436323,5,1404360000.0,117300_5..N76R::1404360000.0,False,True
18483,1404436421,118900_5..N,20140703,218N,1404436402,1404436402,5,1404360000.0,118900_5..N::1404360000.0,False,True
18484,1404436421,119700_5..N,20140703,222N,1404435290,1404435290,5,1404360000.0,119700_5..N::1404360000.0,False,True
18565,1404436421,117850_5..N71R,20140703,216N,1404436436,1404436436,5,1404360000.0,117850_5..N71R::1404360000.0,False,False
18573,1404436421,126450_5..N73R,20140703,635N,1404436399,1404436399,5,1404360000.0,126450_5..N73R::1404360000.0,False,True
18583,1404436421,117300_5..N76R,20140703,207N,1404436434,1404436434,5,1404360000.0,117300_5..N76R::1404360000.0,False,False
19037,1404436511,118900_5..N,20140703,217N,1404436488,1404436488,5,1404360000.0,118900_5..N::1404360000.0,False,True
19122,1404436511,123100_5..N,20140703,626N,1404436474,1404436474,5,1404360000.0,123100_5..N::1404360000.0,False,True
19219,1404436541,119700_5..N,20140703,221N,1404436521,1404436521,5,1404360000.0,119700_5..N::1404360000.0,False,True
19299,1404436541,117850_5..N71R,20140703,215N,1404436540,1404436540,5,1404360000.0,117850_5..N71R::1404360000.0,False,True
19317,1404436541,117300_5..N76R,20140703,206N,1404436520,1404436520,5,1404360000.0,117300_5..N76R::1404360000.0,False,True
19482,1404436571,120950_5..N71R,20140703,222N,1404436523,1404436523,5,1404360000.0,120950_5..N71R::1404360000.0,False,True
19581,1404436601,118900_5..N,20140703,216N,1404436599,1404436599,5,1404360000.0,118900_5..N::1404360000.0,False,True
19859,1404436631,117300_5..N76R,20140703,205N,1404436617,1404436617,5,1404360000.0,117300_5..N76R::1404360000.0,False,True
19942,1404436661,119700_5..N,20140703,220N,1404436647,1404436647,5,1404360000.0,119700_5..N::1404360000.0,False,True
20020,1404436661,117850_5..N71R,20140703,214N,1404436659,1404436659,5,1404360000.0,117850_5..N71R::1404360000.0,False,True
20022,1404436661,120950_5..N71R,20140703,221N,1404436666,1404436666,5,1404360000.0,120950_5..N71R::1404360000.0,False,False
20028,1404436661,126450_5..N73R,20140703,631N,1404436641,1404436641,5,1404360000.0,126450_5..N73R::1404360000.0,False,True
20215,1404436691,117300_5..N76R,20140703,204N,1404436693,1404436693,5,1404360000.0,117300_5..N76R::1404360000.0,False,False
20298,1404436721,118900_5..N,20140703,215N,1404436715,1404436715,5,1404360000.0,118900_5..N::1404360000.0,False,True
20480,1404436751,119700_5..N,20140703,219N,1404436738,1404436738,5,1404360000.0,119700_5..N::1404360000.0,False,True
20742,1404436781,123100_5..N,20140703,621N,1404436768,1404436768,5,1404360000.0,123100_5..N::1404360000.0,False,True
20921,1404436811,120950_5..N71R,20140703,220N,1404436795,1404436795,5,1404360000.0,120950_5..N71R::1404360000.0,False,True
21021,1404436841,119700_5..N,20140703,218N,1404436832,1404436832,5,1404360000.0,119700_5..N::1404360000.0,False,True
21022,1404436841,121800_5..N,20140703,222N,1404436670,1404436670,5,1404360000.0,121800_5..N::1404360000.0,False,True
21106,1404436841,126450_5..N73R,20140703,629N,1404436830,1404436830,5,1404360000.0,126450_5..N73R::1404360000.0,False,True
21197,1404436871,118900_5..N,20140703,214N,1404436849,1404436849,5,1404360000.0,118900_5..N::1404360000.0,False,True
21274,1404436871,117850_5..N71R,20140703,213N,1404436799,1404436799,5,1404360000.0,117850_5..N71R::1404360000.0,False,True
21451,1404436901,120950_5..N71R,20140703,219N,1404436890,1404436890,5,1404360000.0,120950_5..N71R::1404360000.0,False,True
21549,1404436931,119700_5..N,20140703,217N,1404436908,1404436908,5,1404360000.0,119700_5..N::1404360000.0,False,True
21550,1404436931,121800_5..N,20140703,221N,1404436941,1404436941,5,1404360000.0,121800_5..N::1404360000.0,False,False
21798,1404436961,123100_5..N,20140703,416N,1404436945,1404436945,5,1404360000.0,123100_5..N::1404360000.0,False,True
21966,1404436991,120950_5..N71R,20140703,218N,1404436970,1404436970,5,1404360000.0,120950_5..N71R::1404360000.0,False,True
22063,1404437021,119700_5..N,20140703,216N,1404437025,1404437025,5,1404360000.0,119700_5..N::1404360000.0,False,False
22242,1404437051,118900_5..N,20140703,213N,1404437016,1404437016,5,1404360000.0,118900_5..N::1404360000.0,False,True
22244,1404437051,121800_5..N,20140703,220N,1404437054,1404437054,5,1404360000.0,121800_5..N::1404360000.0,False,False
22322,1404437051,120950_5..N71R,20140703,217N,1404437052,1404437052,5,1404360000.0,120950_5..N71R::1404360000.0,False,False
22328,1404437051,126450_5..N73R,20140703,626N,1404437020,1404437020,5,1404360000.0,126450_5..N73R::1404360000.0,False,True
22675,1404437111,117850_5..N71R,20140703,505N,1404437086,1404437086,5,1404360000.0,117850_5..N71R::1404360000.0,False,True
22851,1404437141,123100_5..N,20140703,222N,1404437129,1404437129,5,1404360000.0,123100_5..N::1404360000.0,False,True
22945,1404437171,119700_5..N,20140703,215N,1404437157,1404437157,5,1404360000.0,119700_5..N::1404360000.0,False,True
22946,1404437171,121800_5..N,20140703,219N,1404437147,1404437147,5,1404360000.0,121800_5..N::1404360000.0,False,True
23023,1404437171,120950_5..N71R,20140703,216N,1404437166,1404437166,5,1404360000.0,120950_5..N71R::1404360000.0,False,True
23194,1404437201,117850_5..N71R,20140703,504N,1404437182,1404437182,5,1404360000.0,117850_5..N71R::1404360000.0,False,True
23459,1404437261,121800_5..N,20140703,218N,1404437261,1404437261,5,1404360000.0,121800_5..N::1404360000.0,False,False
23537,1404437261,123100_5..N,20140703,221N,1404437267,1404437267,5,1404360000.0,123100_5..N::1404360000.0,False,False
23625,1404437291,118900_5..N,20140703,505N,1404437265,1404437265,5,1404360000.0,118900_5..N::1404360000.0,False,True
23793,1404437321,119700_5..N,20140703,214N,1404437306,1404437306,5,1404360000.0,119700_5..N::1404360000.0,False,True
23868,1404437321,117850_5..N71R,20140703,503N,1404437310,1404437310,5,1404360000.0,117850_5..N71R::1404360000.0,False,True
23870,1404437321,120950_5..N71R,20140703,215N,1404437304,1404437304,5,1404360000.0,120950_5..N71R::1404360000.0,False,True
23875,1404437321,126450_5..N73R,20140703,621N,1404437297,1404437297,5,1404360000.0,126450_5..N73R::1404360000.0,False,True
24130,1404437381,118900_5..N,20140703,504N,1404437374,1404437374,5,1404360000.0,118900_5..N::1404360000.0,False,True
24132,1404437381,121800_5..N,20140703,217N,1404437351,1404437351,5,1404360000.0,121800_5..N::1404360000.0,False,True
24376,1404437411,123100_5..N,20140703,220N,1404437398,1404437398,5,1404360000.0,123100_5..N::1404360000.0,False,True
24382,1404437411,127450_5..N73R,20140703,420N,0,1404437376,5,1404360000.0,127450_5..N73R::1404360000.0,True,True
24541,1404437441,117850_5..N71R,20140703,502N,1404437436,1404437436,5,1404360000.0,117850_5..N71R::1404360000.0,False,True
24715,1404437471,127450_5..N73R,20140703,419N,1404437461,1404437461,5,1404360000.0,127450_5..N73R::1404360000.0,False,True
24798,1404437501,119700_5..N,20140703,213N,1404437454,1404437454,5,1404360000.0,119700_5..N::1404360000.0,False,True
24799,1404437501,121800_5..N,20140703,216N,1404437496,1404437496,5,1404360000.0,121800_5..N::1404360000.0,False,True
24873,1404437501,120950_5..N71R,20140703,214N,1404437456,1404437456,5,1404360000.0,120950_5..N71R::1404360000.0,False,True
24874,1404437501,123100_5..N,20140703,219N,1404437487,1404437487,5,1404360000.0,123100_5..N::1404360000.0,False,True
24878,1404437501,126450_5..N73R,20140703,416N,1404437478,1404437478,5,1404360000.0,126450_5..N73R::1404360000.0,False,True
24962,1404437531,118900_5..N,20140703,503N,1404437509,1404437509,5,1404360000.0,118900_5..N::1404360000.0,False,True
25045,1404437531,127450_5..N73R,20140703,418N,1404437533,1404437533,5,1404360000.0,127450_5..N73R::1404360000.0,False,False
25370,1404437591,123100_5..N,20140703,218N,1404437572,1404437572,5,1404360000.0,123100_5..N::1404360000.0,False,True
25536,1404437621,117850_5..N71R,20140703,501N,1404437618,1404437618,5,1404360000.0,117850_5..N71R::1404360000.0,False,True
25631,1404437651,118900_5..N,20140703,502N,1404437641,1404437641,5,1404360000.0,118900_5..N::1404360000.0,False,True
25710,1404437651,120950_5..N71R,20140703,213N,1404437616,1404437616,5,1404360000.0,120950_5..N71R::1404360000.0,False,True
25716,1404437651,127450_5..N73R,20140703,640N,1404437641,1404437641,5,1404360000.0,127450_5..N73R::1404360000.0,False,True
25805,1404437681,121800_5..N,20140703,215N,1404437649,1404437649,5,1404360000.0,121800_5..N::1404360000.0,False,True
25882,1404437681,123100_5..N,20140703,217N,1404437661,1404437661,5,1404360000.0,123100_5..N::1404360000.0,False,True
25975,1404437711,119700_5..N,20140703,505N,1404437695,1404437695,5,1404360000.0,119700_5..N::1404360000.0,False,True
26055,1404437711,126450_5..N73R,20140703,222N,1404437685,1404437685,5,1404360000.0,126450_5..N73R::1404360000.0,False,True
26310,1404437771,119700_5..N,20140703,504N,1404437796,1404437796,5,1404360000.0,119700_5..N::1404360000.0,False,False
26476,1404437831,121800_5..N,20140703,214N,1404437815,1404437815,5,1404360000.0,121800_5..N::1404360000.0,False,True
26550,1404437831,123100_5..N,20140703,216N,1404437807,1404437807,5,1404360000.0,123100_5..N::1404360000.0,False,True
