,timestamp,trip_id,start_date,stop,arrive,depart,line,tref,long_id,hold,late
2641,1404433841,121550_1..S02R,20140703,113S,1404433846,1404433846,1,1404360000.0,121550_1..S02R::1404360000.0,False,False
2645,1404433841,122550_1..S02R,20140703,106S,1404433850,1404433850,1,1404360000.0,122550_1..S02R::1404360000.0,False,False
2823,1404433871,118050_1..S02R,20140703,137S,1404433827,1404433947,1,1404360000.0,118050_1..S02R::1404360000.0,True,False
2827,1404433871,119050_1..S02R,20140703,129S,1404433866,1404433866,1,1404360000.0,119050_1..S02R::1404360000.0,False,True
2829,1404433871,119550_1..S02R,20140703,126S,1404433861,1404433861,1,1404360000.0,119550_1..S02R::1404360000.0,False,True
2835,1404433871,121050_1..S02R,20140703,116S,1404433860,1404433860,1,1404360000.0,121050_1..S02R::1404360000.0,False,True
2839,1404433871,122050_1..S02R,20140703,109S,1404433856,1404433856,1,1404360000.0,122050_1..S02R::1404360000.0,False,True
3026,1404433901,120050_1..S02R,20140703,123S,1404433890,1404433890,1,1404360000.0,120050_1..S02R::1404360000.0,False,True
3038,1404433901,123050_1..S02R,20140703,103S,1404433878,1404433878,1,1404360000.0,123050_1..S02R::1404360000.0,False,True
3210,1404433931,118050_1..S02R,20140703,138S,1404433953,1404433953,1,1404360000.0,118050_1..S02R::1404360000.0,False,False
3212,1404433931,118550_1..S02R,20140703,132S,1404433911,1404433911,1,1404360000.0,118550_1..S02R::1404360000.0,False,True
3228,1404433931,122550_1..S02R,20140703,107S,1404433940,1404433940,1,1404360000.0,122550_1..S02R::1404360000.0,False,False
3405,1404433961,119050_1..S02R,20140703,130S,1404433949,1404433949,1,1404360000.0,119050_1..S02R::1404360000.0,False,True
3407,1404433961,119550_1..S02R,20140703,127S,1404433954,1404433954,1,1404360000.0,119550_1..S02R::1404360000.0,False,True
3409,1404433961,120050_1..S02R,20140703,124S,1404433974,1404433974,1,1404360000.0,120050_1..S02R::1404360000.0,False,False
3411,1404433961,120550_1..S02R,20140703,120S,1404433945,1404433945,1,1404360000.0,120550_1..S02R::1404360000.0,False,True
3413,1404433961,121050_1..S02R,20140703,117S,1404433971,1404433971,1,1404360000.0,121050_1..S02R::1404360000.0,False,False
3415,1404433961,121550_1..S02R,20140703,114S,1404433955,1404433955,1,1404360000.0,121550_1..S02R::1404360000.0,False,True
3417,1404433961,122050_1..S02R,20140703,110S,1404433952,1404433952,1,1404360000.0,122050_1..S02R::1404360000.0,False,True
3594,1404433991,118550_1..S02R,20140703,133S,1404433994,1404433994,1,1404360000.0,118550_1..S02R::1404360000.0,False,False
3612,1404433991,123050_1..S02R,20140703,104S,1404433977,1404433977,1,1404360000.0,123050_1..S02R::1404360000.0,False,True
3786,1404434021,119050_1..S02R,20140703,131S,1404434003,1404434003,1,1404360000.0,119050_1..S02R::1404360000.0,False,True
3792,1404434021,120550_1..S02R,20140703,121S,1404434037,1404434037,1,1404360000.0,120550_1..S02R::1404360000.0,False,False
3796,1404434021,121550_1..S02R,20140703,115S,1404434033,1404434033,1,1404360000.0,121550_1..S02R::1404360000.0,False,False
3800,1404434021,122550_1..S02R,20140703,108S,1404434015,1404434015,1,1404360000.0,122550_1..S02R::1404360000.0,False,True
3983,1404434051,118050_1..S02R,20140703,139S,1404433987,1404434047,1,1404360000.0,118050_1..S02R::1404360000.0,True,True
3989,1404434051,119550_1..S02R,20140703,128S,1404434044,1404434044,1,1404360000.0,119550_1..S02R::1404360000.0,False,True
3991,1404434051,120050_1..S02R,20140703,125S,1404434054,1404434054,1,1404360000.0,120050_1..S02R::1404360000.0,False,False
3995,1404434051,121050_1..S02R,20140703,118S,1404434043,1404434043,1,1404360000.0,121050_1..S02R::1404360000.0,False,True
3999,1404434051,122050_1..S02R,20140703,111S,1404434044,1404434044,1,1404360000.0,122050_1..S02R::1404360000.0,False,True
4003,1404434051,123050_1..S02R,20140703,106S,1404434060,1404434060,1,1404360000.0,123050_1..S02R::1404360000.0,False,False
4183,1404434081,117550_1..S02R,20140703,140S,1404434032,1404434032,1,1404360000.0,117550_1..S02R::1404360000.0,False,True
4186,1404434081,118550_1..S02R,20140703,134S,1404434072,1404434072,1,1404360000.0,118550_1..S02R::1404360000.0,False,True
4188,1404434081,119050_1..S02R,20140703,132S,1404434089,1404434089,1,1404360000.0,119050_1..S02R::1404360000.0,False,False
4386,1404434111,119550_1..S02R,20140703,129S,1404434120,1404434120,1,1404360000.0,119550_1..S02R::1404360000.0,False,False
4390,1404434111,120550_1..S02R,20140703,122S,1404434111,1404434111,1,1404360000.0,120550_1..S02R::1404360000.0,False,False
4392,1404434111,121050_1..S02R,20140703,119S,1404434124,1404434124,1,1404360000.0,121050_1..S02R::1404360000.0,False,False
4394,1404434111,121550_1..S02R,20140703,116S,1404434123,1404434123,1,1404360000.0,121550_1..S02R::1404360000.0,False,False
4398,1404434111,122550_1..S02R,20140703,109S,1404434102,1404434102,1,1404360000.0,122550_1..S02R::1404360000.0,False,True
4402,1404434111,123550_1..S02R,20140703,101S,0,1404434130,1,1404360000.0,123550_1..S02R::1404360000.0,True,False
4578,1404434141,118550_1..S02R,20140703,135S,1404434153,1404434153,1,1404360000.0,118550_1..S02R::1404360000.0,False,False
4584,1404434141,120050_1..S02R,20140703,126S,1404434142,1404434142,1,1404360000.0,120050_1..S02R::1404360000.0,False,False
4775,1404434171,119050_1..S02R,20140703,133S,1404434172,1404434172,1,1404360000.0,119050_1..S02R::1404360000.0,False,False
4787,1404434171,122050_1..S02R,20140703,112S,1404434161,1404434161,1,1404360000.0,122050_1..S02R::1404360000.0,False,True
4789,1404434171,122550_1..S02R,20140703,110S,1404434183,1404434183,1,1404360000.0,122550_1..S02R::1404360000.0,False,False
4791,1404434171,123050_1..S02R,20140703,107S,1404434167,1404434167,1,1404360000.0,123050_1..S02R::1404360000.0,False,True
4972,1404434201,119550_1..S02R,20140703,130S,1404434201,1404434201,1,1404360000.0,119550_1..S02R::1404360000.0,False,False
4976,1404434201,120550_1..S02R,20140703,123S,1404434197,1404434197,1,1404360000.0,120550_1..S02R::1404360000.0,False,True
5161,1404434231,118550_1..S02R,20140703,136S,1404434222,1404434222,1,1404360000.0,118550_1..S02R::1404360000.0,False,True
5173,1404434231,121550_1..S02R,20140703,117S,1404434227,1404434227,1,1404360000.0,121550_1..S02R::1404360000.0,False,True
5181,1404434231,123550_1..S02R,20140703,103S,1404434212,1404434212,1,1404360000.0,123550_1..S02R::1404360000.0,False,True
5354,1404434261,119050_1..S02R,20140703,134S,1404434250,1404434250,1,1404360000.0,119050_1..S02R::1404360000.0,False,True
5356,1404434261,119550_1..S02R,20140703,131S,1404434250,1404434250,1,1404360000.0,119550_1..S02R::1404360000.0,False,True
5360,1404434261,120550_1..S02R,20140703,124S,1404434276,1404434276,1,1404360000.0,120550_1..S02R::1404360000.0,False,False
5362,1404434261,121050_1..S02R,20140703,120S,1404434244,1404434244,1,1404360000.0,121050_1..S02R::1404360000.0,False,True
5366,1404434261,122050_1..S02R,20140703,113S,1404434260,1404434260,1,1404360000.0,122050_1..S02R::1404360000.0,False,True
5368,1404434261,122550_1..S02R,20140703,111S,1404434273,1404434273,1,1404360000.0,122550_1..S02R::1404360000.0,False,False
5370,1404434261,123050_1..S02R,20140703,108S,1404434247,1404434247,1,1404360000.0,123050_1..S02R::1404360000.0,False,True
5549,1404434291,120050_1..S02R,20140703,127S,1404434228,1404434228,1,1404360000.0,120050_1..S02R::1404360000.0,False,True
5733,1404434321,118550_1..S02R,20140703,137S,1404434273,1404434393,1,1404360000.0,118550_1..S02R::1404360000.0,True,False
5737,1404434321,119550_1..S02R,20140703,132S,1404434319,1404434319,1,1404360000.0,119550_1..S02R::1404360000.0,False,True
5753,1404434321,123550_1..S02R,20140703,104S,1404434312,1404434312,1,1404360000.0,123550_1..S02R::1404360000.0,False,True
5933,1404434351,119050_1..S02R,20140703,135S,1404434329,1404434329,1,1404360000.0,119050_1..S02R::1404360000.0,False,True
5939,1404434351,120550_1..S02R,20140703,125S,1404434352,1404434352,1,1404360000.0,120550_1..S02R::1404360000.0,False,False
5941,1404434351,121050_1..S02R,20140703,121S,1404434338,1404434338,1,1404360000.0,121050_1..S02R::1404360000.0,False,True
5943,1404434351,121550_1..S02R,20140703,118S,1404434292,1404434292,1,1404360000.0,121550_1..S02R::1404360000.0,False,True
5949,1404434351,123050_1..S02R,20140703,109S,1404434336,1404434336,1,1404360000.0,123050_1..S02R::1404360000.0,False,True
6125,1404434381,118050_1..S02R,20140703,140S,1404434330,1404434330,1,1404360000.0,118050_1..S02R::1404360000.0,False,True
6131,1404434381,119550_1..S02R,20140703,133S,1404434400,1404434400,1,1404360000.0,119550_1..S02R::1404360000.0,False,False
6133,1404434381,120050_1..S02R,20140703,128S,1404434378,1404434378,1,1404360000.0,120050_1..S02R::1404360000.0,False,True
6141,1404434381,122050_1..S02R,20140703,114S,1404434374,1404434374,1,1404360000.0,122050_1..S02R::1404360000.0,False,True
6143,1404434381,122550_1..S02R,20140703,112S,1404434388,1404434388,1,1404360000.0,122550_1..S02R::1404360000.0,False,False
6322,1404434411,118550_1..S02R,20140703,138S,1404434423,1404434423,1,1404360000.0,118550_1..S02R::1404360000.0,False,False
6324,1404434411,119050_1..S02R,20140703,136S,1404434405,1404434405,1,1404360000.0,119050_1..S02R::1404360000.0,False,True
6332,1404434411,121050_1..S02R,20140703,122S,1404434419,1404434419,1,1404360000.0,121050_1..S02R::1404360000.0,False,False
6334,1404434411,121550_1..S02R,20140703,119S,1404434417,1404434417,1,1404360000.0,121550_1..S02R::1404360000.0,False,False
6342,1404434411,123550_1..S02R,20140703,106S,1404434403,1404434403,1,1404360000.0,123550_1..S02R::1404360000.0,False,True
6344,1404434411,124050_1..S02R,20140703,101S,0,1404434430,1,1404360000.0,124050_1..S02R::1404360000.0,True,False
6522,1404434441,120050_1..S02R,20140703,129S,1404434445,1404434445,1,1404360000.0,120050_1..S02R::1404360000.0,False,False
6524,1404434441,120550_1..S02R,20140703,126S,1404434442,1404434442,1,1404360000.0,120550_1..S02R::1404360000.0,False,False
6534,1404434441,123050_1..S02R,20140703,110S,1404434430,1404434430,1,1404360000.0,123050_1..S02R::1404360000.0,False,True
6712,1404434471,119550_1..S02R,20140703,134S,1404434476,1404434476,1,1404360000.0,119550_1..S02R::1404360000.0,False,False
6722,1404434471,122050_1..S02R,20140703,115S,1404434458,1404434458,1,1404360000.0,122050_1..S02R::1404360000.0,False,True
6730,1404434471,124050_1..S02R,20140703,103S,1404434483,1404434483,1,1404360000.0,124050_1..S02R::1404360000.0,False,False
6902,1404434501,119050_1..S02R,20140703,137S,1404434450,1404434570,1,1404360000.0,119050_1..S02R::1404360000.0,True,False
6906,1404434501,120050_1..S02R,20140703,130S,1404434525,1404434525,1,1404360000.0,120050_1..S02R::1404360000.0,False,False
6910,1404434501,121050_1..S02R,20140703,123S,1404434519,1404434519,1,1404360000.0,121050_1..S02R::1404360000.0,False,False
6912,1404434501,121550_1..S02R,20140703,120S,1404434519,1404434519,1,1404360000.0,121550_1..S02R::1404360000.0,False,False
6916,1404434501,122550_1..S02R,20140703,113S,1404434481,1404434481,1,1404360000.0,122550_1..S02R::1404360000.0,False,True
6918,1404434501,123050_1..S02R,20140703,111S,1404434521,1404434521,1,1404360000.0,123050_1..S02R::1404360000.0,False,False
6920,1404434501,123550_1..S02R,20140703,107S,1404434511,1404434511,1,1404360000.0,123550_1..S02R::1404360000.0,False,False
7094,1404434561,119050_1..S02R,20140703,138S,1404434595,1404434595,1,1404360000.0,119050_1..S02R::1404360000.0,False,False
7096,1404434561,119550_1..S02R,20140703,135S,1404434556,1404434556,1,1404360000.0,119550_1..S02R::1404360000.0,False,True
7106,1404434561,122050_1..S02R,20140703,116S,1404434550,1404434550,1,1404360000.0,122050_1..S02R::1404360000.0,False,True
7114,1404434561,124050_1..S02R,20140703,104S,1404434564,1404434564,1,1404360000.0,124050_1..S02R::1404360000.0,False,False
7287,1404434591,120050_1..S02R,20140703,131S,1404434573,1404434573,1,1404360000.0,120050_1..S02R::1404360000.0,False,True
7289,1404434591,120550_1..S02R,20140703,127S,1404434529,1404434529,1,1404360000.0,120550_1..S02R::1404360000.0,False,True
7297,1404434591,122550_1..S02R,20140703,114S,1404434602,1404434602,1,1404360000.0,122550_1..S02R::1404360000.0,False,False
7301,1404434591,123550_1..S02R,20140703,108S,1404434596,1404434596,1,1404360000.0,123550_1..S02R::1404360000.0,False,False
7469,1404434621,118550_1..S02R,20140703,139S,1404434456,1404434516,1,1404360000.0,118550_1..S02R::1404360000.0,True,True
7473,1404434621,119550_1..S02R,20140703,136S,1404434623,1404434623,1,1404360000.0,119550_1..S02R::1404360000.0,False,False
7479,1404434621,121050_1..S02R,20140703,124S,1404434609,1404434609,1,1404360000.0,121050_1..S02R::1404360000.0,False,True
7481,1404434621,121550_1..S02R,20140703,121S,1404434610,1404434610,1,1404360000.0,121550_1..S02R::1404360000.0,False,True
7873,1404434651,120050_1..S02R,20140703,132S,1404434649,1404434649,1,1404360000.0,120050_1..S02R::1404360000.0,False,True
7885,1404434651,123050_1..S02R,20140703,112S,1404434643,1404434643,1,1404360000.0,123050_1..S02R::1404360000.0,False,True
7889,1404434651,124050_1..S02R,20140703,106S,1404434646,1404434646,1,1404360000.0,124050_1..S02R::1404360000.0,False,True
8074,1404434681,120550_1..S02R,20140703,128S,1404434679,1404434679,1,1404360000.0,120550_1..S02R::1404360000.0,False,True
8078,1404434681,121550_1..S02R,20140703,122S,1404434688,1404434688,1,1404360000.0,121550_1..S02R::1404360000.0,False,False
8080,1404434681,122050_1..S02R,20140703,117S,1404434668,1404434668,1,1404360000.0,122050_1..S02R::1404360000.0,False,True
8273,1404434711,121050_1..S02R,20140703,125S,1404434700,1404434700,1,1404360000.0,121050_1..S02R::1404360000.0,False,True
8279,1404434711,122550_1..S02R,20140703,115S,1404434683,1404434683,1,1404360000.0,122550_1..S02R::1404360000.0,False,True
8283,1404434711,123550_1..S02R,20140703,109S,1404434695,1404434695,1,1404360000.0,123550_1..S02R::1404360000.0,False,True
8462,1404434741,119050_1..S02R,20140703,139S,1404434690,1404434750,1,1404360000.0,119050_1..S02R::1404360000.0,True,False
8466,1404434741,120050_1..S02R,20140703,133S,1404434743,1404434743,1,1404360000.0,120050_1..S02R::1404360000.0,False,False
8468,1404434741,120550_1..S02R,20140703,129S,1404434752,1404434752,1,1404360000.0,120550_1..S02R::1404360000.0,False,False
8472,1404434741,121550_1..S02R,20140703,123S,1404434788,1404434788,1,1404360000.0,121550_1..S02R::1404360000.0,False,False
8474,1404434741,122050_1..S02R,20140703,118S,1404434745,1404434745,1,1404360000.0,122050_1..S02R::1404360000.0,False,False
8478,1404434741,123050_1..S02R,20140703,113S,1404434742,1404434742,1,1404360000.0,123050_1..S02R::1404360000.0,False,False
8482,1404434741,124050_1..S02R,20140703,107S,1404434743,1404434743,1,1404360000.0,124050_1..S02R::1404360000.0,False,False
8654,1404434801,118550_1..S02R,20140703,140S,1404434732,1404434732,1,1404360000.0,118550_1..S02R::1404360000.0,False,True
8660,1404434801,120050_1..S02R,20140703,134S,1404434820,1404434820,1,1404360000.0,120050_1..S02R::1404360000.0,False,False
8664,1404434801,121050_1..S02R,20140703,126S,1404434807,1404434807,1,1404360000.0,121050_1..S02R::1404360000.0,False,False
8670,1404434801,122550_1..S02R,20140703,116S,1404434789,1404434789,1,1404360000.0,122550_1..S02R::1404360000.0,False,True
8674,1404434801,123550_1..S02R,20140703,110S,1404434793,1404434793,1,1404360000.0,123550_1..S02R::1404360000.0,False,True
8676,1404434801,124050_1..S02R,20140703,108S,1404434817,1404434817,1,1404360000.0,124050_1..S02R::1404360000.0,False,False
8853,1404434831,120550_1..S02R,20140703,130S,1404434832,1404434832,1,1404360000.0,120550_1..S02R::1404360000.0,False,False
8859,1404434831,122050_1..S02R,20140703,119S,1404434831,1404434831,1,1404360000.0,122050_1..S02R::1404360000.0,False,False
8869,1404434831,124550_1..S02R,20140703,101S,0,1404434730,1,1404360000.0,124550_1..S02R::1404360000.0,True,True
9039,1404434861,119550_1..S02R,20140703,137S,1404434673,1404434793,1,1404360000.0,119550_1..S02R::1404360000.0,True,True
9047,1404434861,121550_1..S02R,20140703,124S,1404434858,1404434858,1,1404360000.0,121550_1..S02R::1404360000.0,False,True
9053,1404434861,123050_1..S02R,20140703,114S,1404434863,1404434863,1,1404360000.0,123050_1..S02R::1404360000.0,False,False
9230,1404434891,120050_1..S02R,20140703,135S,1404434895,1404434895,1,1404360000.0,120050_1..S02R::1404360000.0,False,False
9232,1404434891,120550_1..S02R,20140703,131S,1404434879,1404434879,1,1404360000.0,120550_1..S02R::1404360000.0,False,True
9415,1404434921,119550_1..S02R,20140703,138S,1404434934,1404434934,1,1404360000.0,119550_1..S02R::1404360000.0,False,False
9421,1404434921,121050_1..S02R,20140703,127S,1404434907,1404434907,1,1404360000.0,121050_1..S02R::1404360000.0,False,True
9427,1404434921,122550_1..S02R,20140703,117S,1404434908,1404434908,1,1404360000.0,122550_1..S02R::1404360000.0,False,True
9431,1404434921,123550_1..S02R,20140703,111S,1404434889,1404434889,1,1404360000.0,123550_1..S02R::1404360000.0,False,True
9435,1404434921,124550_1..S02R,20140703,103S,1404434926,1404434926,1,1404360000.0,124550_1..S02R::1404360000.0,False,False
9611,1404434951,120550_1..S02R,20140703,132S,1404434951,1404434951,1,1404360000.0,120550_1..S02R::1404360000.0,False,False
9615,1404434951,121550_1..S02R,20140703,125S,1404434934,1404434934,1,1404360000.0,121550_1..S02R::1404360000.0,False,True
9621,1404434951,123050_1..S02R,20140703,115S,1404434953,1404434953,1,1404360000.0,123050_1..S02R::1404360000.0,False,False
9625,1404434951,124050_1..S02R,20140703,109S,1404434903,1404434903,1,1404360000.0,124050_1..S02R::1404360000.0,False,True
9993,1404434981,120050_1..S02R,20140703,136S,1404434958,1404434958,1,1404360000.0,120050_1..S02R::1404360000.0,False,True
10003,1404434981,122550_1..S02R,20140703,118S,1404434981,1404434981,1,1404360000.0,122550_1..S02R::1404360000.0,False,False
10181,1404435011,119050_1..S02R,20140703,140S,1404434970,1404434970,1,1404360000.0,119050_1..S02R::1404360000.0,False,True
10183,1404435011,119550_1..S02R,20140703,139S,1404434964,1404435024,1,1404360000.0,119550_1..S02R::1404360000.0,True,False
10185,1404435011,120050_1..S02R,20140703,137S,1404435009,1404435129,1,1404360000.0,120050_1..S02R::1404360000.0,True,False
10187,1404435011,120550_1..S02R,20140703,133S,1404435030,1404435030,1,1404360000.0,120550_1..S02R::1404360000.0,False,False
10189,1404435011,121050_1..S02R,20140703,128S,1404435012,1404435012,1,1404360000.0,121050_1..S02R::1404360000.0,False,False
10191,1404435011,121550_1..S02R,20140703,126S,1404435028,1404435028,1,1404360000.0,121550_1..S02R::1404360000.0,False,False
10193,1404435011,122050_1..S02R,20140703,120S,1404434951,1404434951,1,1404360000.0,122050_1..S02R::1404360000.0,False,True
10201,1404435011,124050_1..S02R,20140703,110S,1404435047,1404435047,1,1404360000.0,124050_1..S02R::1404360000.0,False,False
10203,1404435011,124550_1..S02R,20140703,104S,1404435017,1404435017,1,1404360000.0,124550_1..S02R::1404360000.0,False,False
10205,1404435011,125050_1..S02R,20140703,101S,0,1404435030,1,1404360000.0,125050_1..S02R::1404360000.0,True,False
10386,1404435071,122550_1..S02R,20140703,119S,1404435061,1404435061,1,1404360000.0,122550_1..S02R::1404360000.0,False,True
10388,1404435071,123050_1..S02R,20140703,116S,1404435052,1404435052,1,1404360000.0,123050_1..S02R::1404360000.0,False,True
10390,1404435071,123550_1..S02R,20140703,112S,1404435023,1404435023,1,1404360000.0,123550_1..S02R::1404360000.0,False,True
10562,1404435101,120050_1..S02R,20140703,138S,1404435116,1404435116,1,1404360000.0,120050_1..S02R::1404360000.0,False,False
10564,1404435101,120550_1..S02R,20140703,134S,1404435106,1404435106,1,1404360000.0,120550_1..S02R::1404360000.0,False,False
10566,1404435101,121050_1..S02R,20140703,129S,1404435085,1404435085,1,1404360000.0,121050_1..S02R::1404360000.0,False,True
10570,1404435101,122050_1..S02R,20140703,121S,1404435085,1404435085,1,1404360000.0,122050_1..S02R::1404360000.0,False,True
10580,1404435101,124550_1..S02R,20140703,106S,1404435097,1404435097,1,1404360000.0,124550_1..S02R::1404360000.0,False,True
10763,1404435131,124050_1..S02R,20140703,111S,1404435133,1404435133,1,1404360000.0,124050_1..S02R::1404360000.0,False,False
10939,1404435161,122550_1..S02R,20140703,120S,1404435169,1404435169,1,1404360000.0,122550_1..S02R::1404360000.0,False,False
10941,1404435161,123050_1..S02R,20140703,117S,1404435166,1404435166,1,1404360000.0,123050_1..S02R::1404360000.0,False,False
10949,1404435161,125050_1..S02R,20140703,103S,1404435149,1404435149,1,1404360000.0,125050_1..S02R::1404360000.0,False,True
11113,1404435191,120550_1..S02R,20140703,135S,1404435190,1404435190,1,1404360000.0,120550_1..S02R::1404360000.0,False,True
11115,1404435191,121050_1..S02R,20140703,130S,1404435187,1404435187,1,1404360000.0,121050_1..S02R::1404360000.0,False,True
11125,1404435191,123550_1..S02R,20140703,113S,1404435175,1404435175,1,1404360000.0,123550_1..S02R::1404360000.0,False,True
11129,1404435191,124550_1..S02R,20140703,107S,1404435189,1404435189,1,1404360000.0,124550_1..S02R::1404360000.0,False,True
